delivery_id,order_id,warehouse_id,dispatch_time,delivery_time,shipping_cost
D20319,ORD10320,WH-South,2026-01-15 10:02:00,,52.7
D20320,ORD10321,WH-South,2026-02-04 05:38:00,2026-02-04 10:19:00,98.72
D20321,ORD10322,WH-East,2026-02-18 16:10:00,2026-02-18 20:00:00,73.62
D20322,ORD10323,WH-West,2026-03-28 16:05:00,2026-03-28 19:03:00,60.3
D20323,ORD10324,WH-South,2026-01-06 13:14:00,2026-01-06 16:45:00,113.44
D20324,ORD10325,WH-West,2026-01-05 17:26:00,2026-01-05 20:01:00,41.7
D20325,ORD10326,WH-Central,2026-02-08 13:28:00,2026-02-08 16:40:00,54.47
D20326,ORD10327,WH-North,2026-03-08 11:04:00,2026-03-08 12:27:00,35.83
D20327,ORD10328,WH-East,2026-02-04 02:55:00,2026-02-04 07:48:00,47.1
D20328,ORD10329,WH-West,2026-03-09 04:18:00,2026-03-09 09:01:00,31.43
D20329,ORD10330,WH-South,2026-02-25 23:36:00,2026-02-26 03:10:00,62.03
D20330,ORD10331,WH-South,2026-01-23 08:06:00,2026-01-23 11:33:00,36.55
D20331,ORD10332,WH-West,2026-03-22 19:01:00,2026-03-22 23:19:00,73.79
D20332,ORD10333,WH-South,2026-02-01 15:02:00,2026-02-01 17:50:00,80.78
D20333,ORD10334,WH-East,2026-02-15 03:55:00,2026-02-15 08:17:00,33.47
D20334,ORD10335,WH-North,2026-03-03 06:15:00,2026-03-03 11:11:00,52.04
D20335,ORD10336,WH-Central,2026-02-24 07:38:00,2026-02-24 10:24:00,97.59
D20336,ORD10337,WH-East,2026-02-05 19:47:00,2026-02-05 23:53:00,34.83
D20337,ORD10338,WH-South,2026-03-21 19:31:00,,117.91
D20338,ORD10339,WH-North,2026-03-11 00:19:00,,90.36
D20339,ORD10340,WH-West,2026-02-22 00:08:00,2026-02-22 04:18:00,119.86
D20340,ORD10341,WH-East,2026-03-28 09:32:00,2026-03-28 10:58:00,118.37
D20341,ORD10342,WH-West,2026-01-02 16:01:00,2026-01-02 17:07:00,113.91
D20342,ORD10343,WH-North,2026-01-26 07:30:00,2026-01-26 11:58:00,56.78
D20343,ORD10344,WH-East,2026-02-22 08:30:00,,98.27
D20344,ORD10345,WH-West,2026-03-23 20:54:00,,108.06
D20345,ORD10346,WH-North,2026-01-27 09:05:00,2026-01-27 12:14:00,40.99
D20346,ORD10347,WH-East,2026-01-31 19:53:00,2026-01-31 23:58:00,98.1
D20347,ORD10348,WH-Central,2026-01-19 05:16:00,2026-01-19 06:17:00,57.92
D20348,ORD10349,WH-East,2026-03-05 20:52:00,2026-03-06 00:04:00,33.03
D20349,ORD10350,WH-South,2026-03-19 12:36:00,2026-03-19 16:21:00,31.51
D20350,ORD10351,WH-Central,2026-01-05 06:45:00,2026-01-05 10:33:00,49.31
D20351,ORD10352,WH-West,2026-01-22 15:49:00,2026-01-22 20:05:00,102.9
D20352,ORD10353,WH-North,2026-02-09 10:00:00,2026-02-09 14:40:00,31.75
D20353,ORD10354,WH-North,2026-02-08 05:17:00,2026-02-08 06:44:00,44.24
D20354,ORD10355,WH-South,2026-02-20 18:14:00,2026-02-20 18:53:00,34.44
D20355,ORD10356,WH-East,2026-03-24 07:50:00,2026-03-24 09:25:00,72.77
D20356,ORD10357,WH-West,2026-02-08 05:20:00,2026-02-08 06:49:00,33.04
D20357,ORD10358,WH-Central,2026-03-04 01:14:00,2026-03-04 04:29:00,90.11
D20358,ORD10359,WH-South,2026-01-28 19:29:00,2026-01-28 23:07:00,108.72
D20359,ORD10360,WH-East,2026-02-09 17:08:00,2026-02-09 20:25:00,74.6
D20360,ORD10361,WH-West,2026-03-16 00:57:00,2026-03-16 03:48:00,95.84
D20361,ORD10362,WH-West,2026-01-29 00:45:00,2026-01-29 05:04:00,57.54
D20362,ORD10363,WH-East,2026-02-22 08:08:00,2026-02-22 10:35:00,50.61
D20363,ORD10364,WH-East,2026-01-25 06:51:00,2026-01-25 07:22:00,103.12
D20364,ORD10365,WH-South,2026-02-08 04:58:00,2026-02-08 08:44:00,55.43
D20365,ORD10366,WH-Central,2026-01-25 10:39:00,,52.21
D20366,ORD10367,WH-West,2026-03-23 22:54:00,2026-03-24 03:39:00,90.91
D20367,ORD10368,WH-Central,2026-01-19 12:53:00,2026-01-19 15:41:00,97.51
D20368,ORD10369,WH-East,2026-03-13 10:29:00,2026-03-13 14:09:00,86.08
D20369,ORD10370,WH-Central,2026-02-04 08:23:00,2026-02-04 11:01:00,98.67
D20370,ORD10371,WH-East,2026-02-03 04:25:00,2026-02-03 05:14:00,79.53
D20371,ORD10372,WH-South,2026-01-13 13:58:00,2026-01-13 17:27:00,65.36
D20372,ORD10373,WH-Central,2026-03-29 18:17:00,2026-03-29 22:19:00,74.61
D20373,ORD10374,WH-East,2026-02-11 07:51:00,2026-02-11 11:06:00,59.57
D20374,ORD10375,WH-West,2026-01-12 14:12:00,2026-01-12 17:24:00,79.01
D20375,ORD10376,WH-Central,2026-01-23 03:58:00,2026-01-23 08:00:00,98.91
D20376,ORD10377,WH-North,2026-02-18 18:15:00,2026-02-18 21:29:00,86.03
D20377,ORD10378,WH-East,2026-01-13 05:58:00,2026-01-13 09:10:00,89.44
D20378,ORD10379,WH-South,2026-02-18 20:34:00,2026-02-18 21:22:00,103.41
D20379,ORD10380,WH-West,2026-01-01 19:10:00,,90.99
D20380,ORD10381,WH-South,2026-01-19 03:15:00,2026-01-19 08:00:00,33.62
D20381,ORD10382,WH-South,2026-03-23 18:57:00,2026-03-23 22:55:00,113.37
D20382,ORD10383,WH-East,2026-02-13 20:07:00,2026-02-14 00:58:00,48.61
D20383,ORD10384,WH-North,2026-01-18 08:14:00,2026-01-18 10:14:00,109.89
D20384,ORD10385,WH-North,2026-01-19 14:38:00,2026-01-19 19:00:00,75.38
D20385,ORD10386,WH-North,2026-03-23 09:50:00,2026-03-23 10:56:00,73.87
D20386,ORD10387,WH-West,2026-01-08 18:13:00,2026-01-08 19:31:00,47.4
D20387,ORD10388,WH-East,2026-03-21 14:08:00,2026-03-21 17:55:00,59.86
D20388,ORD10389,WH-West,2026-03-06 11:53:00,2026-03-06 16:46:00,51.1
D20389,ORD10390,WH-North,2026-02-21 09:33:00,2026-02-21 13:34:00,111.45
D20390,ORD10391,WH-East,2026-01-28 17:31:00,2026-01-28 20:30:00,112.58
D20391,ORD10392,WH-North,2026-01-01 12:10:00,,90.05
D20392,ORD10393,WH-Central,2026-03-15 19:23:00,2026-03-15 21:08:00,32.23
D20393,ORD10394,WH-West,2026-03-12 03:49:00,2026-03-12 04:34:00,95.79
D20394,ORD10395,WH-Central,2026-03-02 14:55:00,2026-03-02 16:13:00,62.9
D20395,ORD10396,WH-North,2026-01-30 18:01:00,2026-01-30 21:33:00,87.2
D20396,ORD10397,WH-West,2026-01-25 00:32:00,2026-01-25 04:54:00,72.81
D20397,ORD10398,WH-South,2026-03-22 15:27:00,2026-03-22 18:56:00,81.58
D20398,ORD10399,WH-West,2026-02-02 13:14:00,2026-02-02 15:09:00,101.98
D20399,ORD10400,WH-South,2026-01-06 07:22:00,2026-01-06 10:10:00,99.94
D20400,ORD10401,WH-East,2026-03-15 20:29:00,2026-03-15 21:39:00,52.11
D20401,ORD10402,WH-South,2026-03-18 23:30:00,2026-03-19 01:10:00,98.4
D20402,ORD10403,WH-North,2026-01-01 08:13:00,2026-01-01 11:15:00,100.19
D20403,ORD10404,WH-North,2026-01-21 04:57:00,2026-01-21 07:38:00,110.54
D20404,ORD10405,WH-North,2026-03-26 22:04:00,2026-03-27 01:41:00,113.47
D20405,ORD10406,WH-Central,2026-01-18 18:33:00,2026-01-18 22:05:00,99.28
D20406,ORD10407,WH-West,2026-01-24 02:43:00,2026-01-24 03:33:00,59.2
D20407,ORD10408,WH-East,2026-04-01 01:36:00,2026-04-01 04:59:00,72.14
D20408,ORD10409,WH-East,2026-02-13 15:36:00,,60.14
D20409,ORD10410,WH-East,2026-01-07 23:32:00,2026-01-08 00:49:00,50.45
D20410,ORD10411,WH-South,2026-01-22 22:23:00,2026-01-22 23:58:00,77.89
D20411,ORD10412,WH-East,2026-01-02 12:22:00,2026-01-02 14:58:00,63.03
D20412,ORD10413,WH-North,2026-01-12 23:28:00,2026-01-13 04:15:00,62.13
D20413,ORD10414,WH-Central,2026-02-23 13:55:00,2026-02-23 16:37:00,63.35
D20414,ORD10415,WH-East,2026-03-12 02:18:00,2026-03-12 03:49:00,37.84
D20415,ORD10416,WH-South,2026-03-30 20:38:00,,51.6
D20416,ORD10417,WH-Central,2026-03-10 11:54:00,2026-03-10 14:43:00,75.93
D20417,ORD10418,WH-West,2026-02-24 14:27:00,2026-02-24 17:39:00,38.5
D20418,ORD10419,WH-West,2026-02-20 15:45:00,,116.34
D20419,ORD10420,WH-North,2026-01-01 03:13:00,2026-01-01 05:56:00,46.16
D20420,ORD10421,WH-West,2026-03-05 16:58:00,2026-03-05 20:48:00,112.64
D20421,ORD10422,WH-East,2026-01-25 20:36:00,2026-01-26 00:36:00,58.32
D20422,ORD10423,WH-West,2026-03-11 10:30:00,,32.62
D20423,ORD10424,WH-Central,2026-02-22 14:22:00,2026-02-22 15:30:00,62.83
D20424,ORD10425,WH-North,2026-03-12 03:56:00,2026-03-12 06:35:00,64.88
D20425,ORD10426,WH-South,2026-01-03 01:31:00,2026-01-03 06:25:00,73.64
D20426,ORD10427,WH-East,2026-03-11 07:39:00,,99.99
D20427,ORD10428,WH-Central,2026-01-26 03:40:00,2026-01-26 08:22:00,61.92
D20428,ORD10429,WH-East,2026-01-30 10:40:00,,106.12
D20429,ORD10430,WH-West,2026-01-16 04:27:00,,109.29
D20430,ORD10431,WH-East,2026-03-19 22:17:00,2026-03-19 22:55:00,48.1
D20431,ORD10432,WH-East,2026-01-17 14:32:00,2026-01-17 16:25:00,69.87
D20432,ORD10433,WH-South,2026-01-29 05:26:00,2026-01-29 07:05:00,71.19
D20433,ORD10434,WH-North,2026-03-09 12:32:00,2026-03-09 13:41:00,111.28
D20434,ORD10435,WH-South,2026-02-28 12:41:00,,88.42
D20435,ORD10436,WH-North,2026-01-02 14:04:00,2026-01-02 17:54:00,56.14
D20436,ORD10437,WH-East,2026-02-18 19:06:00,2026-02-18 19:51:00,42.7
D20437,ORD10438,WH-North,2026-02-04 04:00:00,2026-02-04 07:07:00,62.26
D20438,ORD10439,WH-North,2026-01-10 07:33:00,2026-01-10 10:31:00,102.39
D20439,ORD10440,WH-South,2026-02-20 16:47:00,2026-02-20 18:32:00,105.1
D20440,ORD10441,WH-East,2026-03-08 18:11:00,2026-03-08 21:40:00,78.1
D20441,ORD10442,WH-East,2026-01-30 15:40:00,2026-01-30 19:32:00,93.69
D20442,ORD10443,WH-Central,2026-02-01 04:13:00,2026-02-01 07:40:00,84.07
D20443,ORD10444,WH-North,2026-03-12 23:20:00,2026-03-13 01:39:00,60.49
D20444,ORD10445,WH-North,2026-02-02 19:26:00,2026-02-02 20:54:00,31.03
D20445,ORD10446,WH-South,2026-01-21 22:57:00,2026-01-22 00:28:00,61.65
D20446,ORD10447,WH-North,2026-01-19 11:13:00,2026-01-19 13:31:00,51.16
D20447,ORD10448,WH-North,2026-01-08 03:56:00,,95.17
D20448,ORD10449,WH-Central,2026-03-09 04:12:00,2026-03-09 07:05:00,70.64
D20449,ORD10450,WH-South,2026-01-28 05:35:00,2026-01-28 10:00:00,71.87
D20450,ORD10451,WH-East,2026-03-23 07:49:00,2026-03-23 10:58:00,61.69
D20451,ORD10452,WH-Central,2026-01-08 20:45:00,,86.58
D20452,ORD10453,WH-North,2026-02-21 09:38:00,2026-02-21 14:00:00,42.66
D20453,ORD10454,WH-Central,2026-01-25 05:57:00,2026-01-25 08:19:00,76.65
D20454,ORD10455,WH-East,2026-01-28 15:41:00,,81.24
D20455,ORD10456,WH-North,2026-03-26 07:38:00,2026-03-26 09:14:00,58.36
D20456,ORD10457,WH-West,2026-02-22 11:31:00,2026-02-22 12:06:00,118.01
D20457,ORD10458,WH-West,2026-03-20 20:51:00,2026-03-21 01:19:00,42.09
D20458,ORD10459,WH-East,2026-03-23 20:01:00,2026-03-23 22:52:00,117.14
D20459,ORD10460,WH-East,2026-02-06 12:35:00,2026-02-06 17:18:00,73.05
D20460,ORD10461,WH-North,2026-01-05 14:15:00,2026-01-05 18:17:00,99.48
D20461,ORD10462,WH-Central,2026-01-02 17:42:00,2026-01-02 18:40:00,75.15
D20462,ORD10463,WH-North,2026-01-31 13:31:00,2026-01-31 14:16:00,80.89
D20463,ORD10464,WH-South,2026-02-04 22:40:00,,96.96
D20464,ORD10465,WH-West,2026-01-12 20:37:00,,76.34
D20465,ORD10466,WH-West,2026-02-05 10:52:00,2026-02-05 14:31:00,94.18
D20466,ORD10467,WH-North,2026-02-10 08:10:00,2026-02-10 11:01:00,65.32
D20467,ORD10468,WH-East,2026-01-24 11:15:00,2026-01-24 14:30:00,101.3
D20468,ORD10469,WH-North,2026-03-24 21:24:00,2026-03-24 23:58:00,108.1
D20469,ORD10470,WH-North,2026-01-12 19:42:00,2026-01-12 23:56:00,119.76
D20470,ORD10471,WH-West,2026-02-20 18:35:00,2026-02-20 19:10:00,64.37
D20471,ORD10472,WH-Central,2026-03-05 05:05:00,2026-03-05 05:51:00,49.04
D20472,ORD10473,WH-West,2026-02-01 11:24:00,,41.15
D20473,ORD10474,WH-West,2026-02-12 17:56:00,2026-02-12 22:06:00,112.42
D20474,ORD10475,WH-Central,2026-02-25 19:43:00,2026-02-26 00:39:00,80.58
D20475,ORD10476,WH-East,2026-01-22 21:48:00,,104.56
D20476,ORD10477,WH-South,2026-02-24 07:25:00,2026-02-24 10:09:00,33.8
D20477,ORD10478,WH-East,2026-01-24 08:25:00,,90.66
D20478,ORD10479,WH-North,2026-01-01 08:44:00,2026-01-01 11:57:00,81.28
D20479,ORD10480,WH-North,2026-02-06 20:22:00,2026-02-06 22:30:00,65.27
D20480,ORD10481,WH-East,2026-01-30 13:27:00,2026-01-30 16:41:00,88.67
D20481,ORD10482,WH-North,2026-01-26 04:25:00,2026-01-26 07:47:00,81.42
D20482,ORD10483,WH-North,2026-03-02 13:54:00,2026-03-02 15:01:00,39.26
D20483,ORD10484,WH-East,2026-01-21 10:08:00,2026-01-21 11:19:00,118.47
D20484,ORD10485,WH-East,2026-03-10 07:37:00,2026-03-10 09:55:00,59.02
D20485,ORD10486,WH-South,2026-01-05 02:07:00,,52.33
D20486,ORD10487,WH-East,2026-02-09 02:04:00,2026-02-09 02:58:00,91.86
D20487,ORD10488,WH-Central,2026-02-03 02:20:00,2026-02-03 02:53:00,73.12
D20488,ORD10489,WH-South,2026-03-24 16:28:00,2026-03-24 18:16:00,118.51
D20489,ORD10490,WH-East,2026-02-04 17:24:00,,75.92
D20490,ORD10491,WH-West,2026-01-16 23:00:00,2026-01-17 00:30:00,39.41
D20491,ORD10492,WH-North,2026-02-17 06:53:00,2026-02-17 10:24:00,40.69
D20492,ORD10493,WH-West,2026-02-03 03:52:00,2026-02-03 04:40:00,42.62
D20493,ORD10494,WH-Central,2026-01-30 21:09:00,,88.29
D20494,ORD10495,WH-Central,2026-02-04 02:31:00,2026-02-04 04:42:00,55.96
D20495,ORD10496,WH-West,2026-01-17 18:16:00,2026-01-17 18:59:00,93.44
D20496,ORD10497,WH-South,2026-01-07 09:03:00,2026-01-07 09:57:00,41.49
D20497,ORD10498,WH-South,2026-02-08 18:16:00,2026-02-08 21:03:00,118.29
D20498,ORD10499,WH-North,2026-02-23 14:22:00,2026-02-23 14:56:00,74.53
D20499,ORD10500,WH-Central,2026-03-20 01:29:00,2026-03-20 03:47:00,44.35
D20500,ORD10501,WH-East,2026-01-01 23:49:00,2026-01-02 00:49:00,72.48
D20501,ORD10502,WH-North,2026-01-04 02:34:00,2026-01-04 07:16:00,103.15
D20502,ORD10503,WH-East,2026-03-16 06:44:00,,78.42
D20503,ORD10504,WH-South,2026-02-02 05:20:00,2026-02-02 09:09:00,80.1
D20504,ORD10505,WH-West,2026-03-18 01:02:00,2026-03-18 05:47:00,66.74
D20505,ORD10506,WH-Central,2026-03-06 21:50:00,2026-03-07 01:53:00,42.68
D20506,ORD10507,WH-West,2026-02-12 20:48:00,2026-02-13 00:05:00,102.72
D20507,ORD10508,WH-West,2026-03-06 01:23:00,2026-03-06 02:30:00,65.9
D20508,ORD10509,WH-West,2026-03-11 18:07:00,2026-03-11 21:28:00,102.8
D20509,ORD10510,WH-North,2026-03-15 17:38:00,2026-03-15 19:04:00,57.79
D20510,ORD10511,WH-Central,2026-03-04 16:48:00,2026-03-04 17:27:00,70.84
D20511,ORD10512,WH-East,2026-03-17 03:13:00,2026-03-17 06:35:00,34.31
D20512,ORD10513,WH-West,2026-01-31 10:09:00,2026-01-31 10:49:00,99.23
D20513,ORD10514,WH-West,2026-02-23 13:43:00,2026-02-23 17:30:00,110.47
D20514,ORD10515,WH-South,2026-03-30 20:07:00,2026-03-30 22:19:00,105.42
D20515,ORD10516,WH-South,2026-03-17 12:05:00,2026-03-17 14:32:00,39.26
D20516,ORD10517,WH-Central,2026-02-20 04:35:00,,82.0
D20517,ORD10518,WH-Central,2026-01-07 02:40:00,2026-01-07 04:44:00,115.6
D20518,ORD10519,WH-West,2026-01-04 02:25:00,2026-01-04 02:58:00,118.34
D20519,ORD10520,WH-North,2026-03-21 14:04:00,,73.04
D20520,ORD10521,WH-South,2026-03-28 03:56:00,2026-03-28 08:51:00,97.53
D20521,ORD10522,WH-North,2026-03-26 16:20:00,2026-03-26 17:01:00,87.83
D20522,ORD10523,WH-South,2026-03-24 11:25:00,2026-03-24 14:54:00,118.32
D20523,ORD10524,WH-West,2026-03-04 23:50:00,,97.58
D20524,ORD10525,WH-Central,2026-03-12 11:49:00,2026-03-12 15:50:00,67.35
D20525,ORD10526,WH-North,2026-01-03 20:40:00,2026-01-04 01:28:00,60.52
D20526,ORD10527,WH-East,2026-01-17 19:44:00,2026-01-17 22:41:00,87.62
D20527,ORD10528,WH-Central,2026-02-03 15:02:00,2026-02-03 18:25:00,90.7
D20528,ORD10529,WH-South,2026-01-18 13:58:00,2026-01-18 17:05:00,42.89
D20529,ORD10530,WH-West,2026-03-23 14:14:00,2026-03-23 18:51:00,52.29
D20530,ORD10531,WH-West,2026-03-01 02:03:00,2026-03-01 05:54:00,73.06
D20531,ORD10532,WH-West,2026-03-22 08:08:00,2026-03-22 11:39:00,39.51
D20532,ORD10533,WH-South,2026-01-08 07:10:00,2026-01-08 08:40:00,116.51
D20533,ORD10534,WH-East,2026-03-15 13:03:00,,75.21
D20534,ORD10535,WH-North,2026-02-11 08:06:00,2026-02-11 12:36:00,77.24
D20535,ORD10536,WH-South,2026-01-30 17:24:00,2026-01-30 19:35:00,91.49
D20536,ORD10537,WH-North,2026-03-15 10:06:00,,97.74
D20537,ORD10538,WH-East,2026-02-01 23:40:00,2026-02-02 03:01:00,114.6
D20538,ORD10539,WH-Central,2026-03-02 05:00:00,2026-03-02 08:59:00,50.47
D20539,ORD10540,WH-North,2026-03-13 23:16:00,2026-03-14 03:07:00,66.32
D20540,ORD10541,WH-Central,2026-03-03 05:55:00,2026-03-03 09:04:00,59.22
D20541,ORD10542,WH-Central,2026-03-22 18:55:00,2026-03-22 23:34:00,83.11
D20542,ORD10543,WH-South,2026-02-05 22:54:00,,68.6
D20543,ORD10544,WH-North,2026-03-17 06:42:00,2026-03-17 11:05:00,86.49
D20544,ORD10545,WH-Central,2026-03-10 13:24:00,2026-03-10 17:21:00,51.36
D20545,ORD10546,WH-South,2026-03-27 19:09:00,2026-03-27 19:42:00,59.01
D20546,ORD10547,WH-North,2026-03-24 05:54:00,2026-03-24 08:32:00,82.9
D20547,ORD10548,WH-North,2026-03-24 22:53:00,2026-03-24 23:57:00,63.42
D20548,ORD10549,WH-West,2026-01-09 21:14:00,2026-01-09 22:26:00,116.29
D20549,ORD10550,WH-Central,2026-03-23 01:55:00,2026-03-23 02:26:00,76.45
D20550,ORD10551,WH-North,2026-01-09 07:43:00,2026-01-09 09:51:00,72.05
D20551,ORD10552,WH-North,2026-03-11 07:07:00,2026-03-11 10:16:00,117.61
D20552,ORD10553,WH-North,2026-01-13 22:39:00,2026-01-14 00:33:00,48.15
D20553,ORD10554,WH-South,2026-01-05 15:49:00,2026-01-05 18:11:00,99.36
D20554,ORD10555,WH-North,2026-01-01 05:51:00,2026-01-01 08:40:00,85.85
D20555,ORD10556,WH-North,2026-01-18 05:09:00,,86.55
D20556,ORD10557,WH-Central,2026-03-12 23:44:00,2026-03-13 02:55:00,60.98
D20557,ORD10558,WH-East,2026-03-21 03:02:00,,60.11
D20558,ORD10559,WH-East,2026-01-16 09:12:00,2026-01-16 13:29:00,87.41
D20559,ORD10560,WH-South,2026-03-20 03:59:00,2026-03-20 08:50:00,65.72
D20560,ORD10561,WH-South,2026-01-01 03:08:00,2026-01-01 04:12:00,62.99
D20561,ORD10562,WH-North,2026-01-05 05:24:00,2026-01-05 06:30:00,78.17
D20562,ORD10563,WH-South,2026-03-08 00:48:00,,101.7
D20563,ORD10564,WH-North,2026-03-01 05:51:00,2026-03-01 09:03:00,68.71
D20564,ORD10565,WH-North,2026-01-12 10:49:00,2026-01-12 12:47:00,84.66
D20565,ORD10566,WH-North,2026-02-28 16:46:00,,63.25
D20566,ORD10567,WH-Central,2026-01-12 23:23:00,,82.13
D20567,ORD10568,WH-East,2026-01-05 00:49:00,2026-01-05 05:08:00,42.03
D20568,ORD10569,WH-North,2026-02-24 14:00:00,,52.55
D20569,ORD10570,WH-North,2026-02-12 09:44:00,2026-02-12 12:08:00,111.44
D20570,ORD10571,WH-Central,2026-01-21 11:42:00,2026-01-21 14:34:00,30.3
D20571,ORD10572,WH-South,2026-02-19 06:38:00,2026-02-19 09:28:00,87.97
D20572,ORD10573,WH-South,2026-03-09 07:55:00,,86.82
D20573,ORD10574,WH-East,2026-01-03 22:59:00,2026-01-04 02:19:00,57.02
D20574,ORD10575,WH-East,2026-03-11 02:55:00,2026-03-11 06:35:00,93.26
D20575,ORD10576,WH-Central,2026-01-09 19:12:00,2026-01-09 21:50:00,57.92
D20576,ORD10577,WH-East,2026-02-20 01:23:00,2026-02-20 06:18:00,87.45
D20577,ORD10578,WH-Central,2026-02-12 06:05:00,2026-02-12 08:29:00,108.56
D20578,ORD10579,WH-South,2026-03-29 08:42:00,2026-03-29 12:32:00,47.55
D20579,ORD10580,WH-East,2026-02-24 12:56:00,2026-02-24 17:35:00,32.03
D20580,ORD10581,WH-East,2026-01-01 11:17:00,2026-01-01 15:13:00,100.9
D20581,ORD10582,WH-Central,2026-03-25 22:52:00,,98.01
D20582,ORD10583,WH-East,2026-02-28 09:38:00,2026-02-28 11:45:00,37.84
D20583,ORD10584,WH-East,2026-02-07 01:19:00,2026-02-07 04:31:00,117.65
D20584,ORD10585,WH-South,2026-03-13 14:01:00,2026-03-13 17:51:00,119.03
D20585,ORD10586,WH-Central,2026-03-06 11:03:00,2026-03-06 15:14:00,93.8
D20586,ORD10587,WH-North,2026-01-24 01:37:00,2026-01-24 03:15:00,109.78
D20587,ORD10588,WH-West,2026-02-25 11:44:00,2026-02-25 14:28:00,71.12
D20588,ORD10589,WH-West,2026-03-18 15:33:00,2026-03-18 20:07:00,87.65
D20589,ORD10590,WH-North,2026-03-09 13:31:00,2026-03-09 17:01:00,56.8
D20590,ORD10591,WH-South,2026-03-31 03:04:00,,88.71
D20591,ORD10592,WH-South,2026-01-22 00:34:00,2026-01-22 04:08:00,77.15
D20592,ORD10593,WH-South,2026-01-12 17:07:00,2026-01-12 17:51:00,107.1
D20593,ORD10594,WH-South,2026-01-26 19:26:00,,67.33
D20594,ORD10595,WH-East,2026-03-08 05:00:00,2026-03-08 08:19:00,44.68
D20595,ORD10596,WH-North,2026-01-05 20:06:00,2026-01-05 20:40:00,66.66
D20596,ORD10597,WH-Central,2026-01-11 06:09:00,2026-01-11 09:27:00,46.57
D20597,ORD10598,WH-North,2026-03-21 07:07:00,2026-03-21 07:45:00,62.23
D20598,ORD10599,WH-East,2026-01-13 08:49:00,2026-01-13 13:04:00,66.15
D20599,ORD10600,WH-North,2026-01-22 01:22:00,2026-01-22 04:52:00,84.07
D20600,ORD10601,WH-West,2026-03-14 21:47:00,2026-03-15 01:10:00,89.57
D20601,ORD10602,WH-South,2026-03-11 21:39:00,2026-03-12 00:44:00,66.05
D20602,ORD10603,WH-West,2026-03-01 21:07:00,2026-03-02 01:00:00,84.95
D20603,ORD10604,WH-West,2026-02-18 02:44:00,2026-02-18 06:30:00,65.33
D20604,ORD10605,WH-North,2026-03-19 09:21:00,2026-03-19 13:01:00,82.98
D20605,ORD10606,WH-East,2026-02-28 05:14:00,2026-02-28 08:15:00,48.48
D20606,ORD10607,WH-Central,2026-03-20 10:25:00,,119.2
D20607,ORD10608,WH-South,2026-01-02 21:48:00,2026-01-03 01:10:00,76.7
D20608,ORD10609,WH-West,2026-01-11 14:58:00,2026-01-11 17:41:00,109.76
D20609,ORD10610,WH-Central,2026-03-08 04:52:00,2026-03-08 07:14:00,73.92
D20610,ORD10611,WH-West,2026-01-08 09:45:00,2026-01-08 12:34:00,43.97
D20611,ORD10612,WH-East,2026-03-12 06:29:00,,97.91
D20612,ORD10613,WH-South,2026-01-21 01:01:00,2026-01-21 05:24:00,88.29
D20613,ORD10614,WH-East,2026-03-25 12:39:00,2026-03-25 16:13:00,91.12
D20614,ORD10615,WH-North,2026-01-24 01:00:00,2026-01-24 01:57:00,112.43
D20615,ORD10616,WH-East,2026-01-19 06:27:00,2026-01-19 07:10:00,44.19
D20616,ORD10617,WH-West,2026-01-18 23:39:00,,106.34
D20617,ORD10618,WH-South,2026-03-05 05:29:00,2026-03-05 10:17:00,73.07
D20618,ORD10619,WH-Central,2026-01-07 21:22:00,2026-01-08 01:14:00,65.2
D20619,ORD10620,WH-Central,2026-03-21 00:39:00,2026-03-21 03:41:00,71.81
D20620,ORD10621,WH-Central,2026-01-22 23:13:00,2026-01-23 00:24:00,106.07
D20621,ORD10622,WH-South,2026-02-24 13:58:00,2026-02-24 18:57:00,62.85
D20622,ORD10623,WH-Central,2026-02-12 16:37:00,2026-02-12 19:19:00,88.25
D20623,ORD10624,WH-North,2026-02-26 21:00:00,2026-02-27 00:10:00,107.7
D20624,ORD10625,WH-West,2026-02-12 23:07:00,2026-02-13 00:44:00,112.8
D20625,ORD10626,WH-South,2026-02-06 06:09:00,2026-02-06 07:02:00,59.33
D20626,ORD10627,WH-North,2026-01-26 15:10:00,2026-01-26 19:08:00,62.32
D20627,ORD10628,WH-West,2026-01-28 03:03:00,2026-01-28 05:31:00,42.09
D20628,ORD10629,WH-Central,2026-01-21 22:02:00,2026-01-22 00:13:00,100.26
D20629,ORD10630,WH-Central,2026-01-31 10:56:00,2026-01-31 13:19:00,90.25
D20630,ORD10631,WH-South,2026-01-11 07:07:00,,104.48
D20631,ORD10632,WH-East,2026-03-08 00:34:00,2026-03-08 02:05:00,97.17
D20632,ORD10633,WH-North,2026-03-21 05:49:00,2026-03-21 07:12:00,70.84
D20633,ORD10634,WH-Central,2026-01-21 23:29:00,2026-01-22 04:06:00,80.33
D20634,ORD10635,WH-West,2026-01-19 21:24:00,2026-01-19 22:05:00,55.69
D20635,ORD10636,WH-West,2026-02-12 02:32:00,2026-02-12 03:23:00,68.63
D20636,ORD10637,WH-North,2026-03-18 03:40:00,2026-03-18 06:24:00,66.72
D20637,ORD10638,WH-South,2026-02-05 20:28:00,2026-02-05 21:04:00,110.55
D20638,ORD10639,WH-South,2026-01-29 03:53:00,2026-01-29 04:52:00,68.88
D20639,ORD10640,WH-West,2026-02-20 20:31:00,2026-02-20 21:54:00,75.64
