order_id,customer_id,product_id,order_date,discount_applied,order_status
ORD10420,C9015,P1059,01-01-2026 02:44,0.2,Delivered
ORD10421,C3282,P1017,05-03-2026 15:57,0.05,Delivered
ORD10422,C5503,P1060,25-01-2026 19:55,0,Delivered
ORD10423,C4045,P1095,11-03-2026 08:55,0.15,Returned
ORD10424,C2952,P1021,22-02-2026 12:23,0.05,Delivered
ORD10425,C2089,P1067,12-03-2026 02:45,0.05,Delivered
ORD10426,C5939,P1008,03-01-2026 00:29,0.2,Delivered
ORD10427,C8510,P1072,11-03-2026 06:57,0,Cancelled
ORD10428,C9487,P1062,26-01-2026 01:47,0.2,Delivered
ORD10429,C4237,P1004,30-01-2026 09:30,0,Cancelled
ORD10430,C6121,P1058,16-01-2026 02:35,0,Cancelled
ORD10431,C9074,P1008,19-03-2026 20:21,0.1,Delivered
ORD10432,C7788,P1041,17-01-2026 12:53,0.2,Delivered
ORD10433,C6772,P1088,29-01-2026 04:06,0.2,Delivered
ORD10434,C8796,P1070,09-03-2026 11:01,0.2,Delivered
ORD10435,C9948,P1043,28-02-2026 10:58,0.1,Cancelled
ORD10436,C5305,P1087,02-01-2026 13:05,0.05,Delivered
ORD10437,C8871,P1068,18-02-2026 18:02,0.15,Delivered
ORD10438,C3651,P1078,04-02-2026 02:48,0.15,Delivered
ORD10439,C5189,P1049,10-01-2026 06:20,0,Delivered
ORD10440,C4422,P1006,20-02-2026 16:17,0,Delivered
ORD10441,C8315,P1081,08-03-2026 17:39,0,Delivered
ORD10442,C6023,P1065,30-01-2026 15:03,0.1,Delivered
ORD10443,C5861,P1020,01-02-2026 03:44,0.05,Delivered
ORD10444,C5235,P1064,12-03-2026 22:31,0.05,Delivered
ORD10445,C5920,P1048,02-02-2026 19:01,0,Delivered
ORD10446,C1724,P1027,21-01-2026 21:31,0,Delivered
ORD10447,C5785,P1030,19-01-2026 09:39,0.2,Delivered
ORD10448,C6441,P1012,08-01-2026 02:15,0.1,Cancelled
ORD10449,C5244,P1035,09-03-2026 02:53,0.2,Delivered
ORD10450,C2869,P1042,28-01-2026 03:52,0.15,Delivered
ORD10451,C6698,P1027,23-03-2026 07:06,0.05,Delivered
ORD10452,C6746,P1001,08-01-2026 20:24,0,Returned
ORD10453,C6314,P1087,21-02-2026 09:14,0.05,Delivered
ORD10454,C8975,P1009,25-01-2026 05:28,0.1,Delivered
ORD10455,C8819,P1052,28-01-2026 15:07,0.1,Cancelled
ORD10456,C4518,P1026,26-03-2026 06:41,0.05,Delivered
ORD10457,C2265,P1074,22-02-2026 10:16,0.1,Delivered
ORD10458,C5429,P1086,20-03-2026 19:40,0,Delivered
ORD10459,C8871,P1028,23-03-2026 18:47,0.1,Delivered
ORD10460,C8084,P1055,06-02-2026 11:39,0,Delivered
ORD10461,C9170,P1069,05-01-2026 13:40,0,Delivered
ORD10462,C7374,P1057,02-01-2026 15:52,0.15,Delivered
ORD10463,C6783,P1062,31-01-2026 12:40,0,Delivered
ORD10464,C8671,P1076,04-02-2026 21:47,0,Returned
ORD10465,C3509,P1051,12-01-2026 19:59,0,Cancelled
ORD10466,C7683,P1047,05-02-2026 10:16,0.15,Delivered
ORD10467,C9432,P1050,10-02-2026 06:45,0.15,Delivered
ORD10468,C1836,P1011,24-01-2026 10:02,0,Delivered
ORD10469,C8188,P1036,24-03-2026 19:36,0,Delivered
ORD10470,C6201,P1073,12-01-2026 18:22,0.1,Delivered
ORD10471,C4193,P1060,20-02-2026 17:43,0.05,Delivered
ORD10472,C3607,P1079,05-03-2026 03:18,0.15,Delivered
ORD10473,C5787,P1039,01-02-2026 10:38,0.05,Cancelled
ORD10474,C4075,P1046,12-02-2026 16:06,0,Delivered
ORD10475,C5495,P1081,25-02-2026 17:54,0,Delivered
ORD10476,C7811,P1066,22-01-2026 21:16,0,Returned
ORD10477,C6425,P1025,24-02-2026 06:04,0.05,Delivered
ORD10478,C9851,P1098,24-01-2026 07:48,0,Cancelled
ORD10479,C8325,P1029,01-01-2026 07:20,0.2,Delivered
ORD10480,C7208,P1015,06-02-2026 18:31,0.1,Delivered
ORD10481,C4217,P1086,30-01-2026 12:12,0.2,Delivered
ORD10482,C9617,P1071,26-01-2026 04:02,0.1,Delivered
ORD10483,C4486,P1096,02-03-2026 13:29,0.15,Delivered
ORD10484,C9154,P1082,21-01-2026 09:36,0,Delivered
ORD10485,C2233,P1044,10-03-2026 06:41,0.05,Delivered
ORD10486,C1001,P1085,05-01-2026 01:36,0,Cancelled
ORD10487,C5710,P1094,09-02-2026 01:18,0,Delivered
ORD10488,C4735,P1001,03-02-2026 00:28,0.1,Delivered
ORD10489,C1057,P1031,24-03-2026 15:37,0.15,Delivered
ORD10490,C5566,P1049,04-02-2026 17:02,0.1,Cancelled
ORD10491,C8819,P1062,16-01-2026 22:43,0.05,Delivered
ORD10492,C7062,P1053,17-02-2026 06:00,0,Delivered
ORD10493,C6603,P1079,03-02-2026 02:25,0.1,Delivered
ORD10494,C2155,P1018,30-01-2026 19:23,0.05,Cancelled
ORD10495,C9268,P1078,04-02-2026 01:25,0.05,Delivered
ORD10496,C8450,P1088,17-01-2026 16:43,0,Delivered
ORD10497,C2942,P1100,07-01-2026 07:14,0.1,Delivered
ORD10498,C2751,P1091,08-02-2026 17:34,0,Delivered
ORD10499,C9926,P1087,23-02-2026 12:33,0.1,Delivered
ORD10500,C2369,P1054,19-03-2026 23:54,0.05,Delivered
ORD10501,C8792,P1084,01-01-2026 22:11,0.15,Delivered
ORD10502,C2942,P1024,04-01-2026 01:32,0,Delivered
ORD10503,C6033,P1058,16-03-2026 05:48,0,Cancelled
ORD10504,C9316,P1041,02-02-2026 05:02,0.05,Delivered
ORD10505,C7154,P1087,17-03-2026 23:51,0.05,Delivered
ORD10506,C8974,P1049,06-03-2026 20:43,0.2,Delivered
ORD10507,C6229,P1036,12-02-2026 20:14,0.15,Delivered
ORD10508,C1606,P1029,06-03-2026 00:05,0.05,Delivered
ORD10509,C7497,P1089,11-03-2026 17:30,0,Delivered
ORD10510,C3750,P1003,15-03-2026 17:19,0.2,Delivered
ORD10511,C6165,P1016,04-03-2026 16:21,0,Delivered
ORD10512,C4752,P1099,17-03-2026 01:55,0.05,Delivered
ORD10513,C6506,P1073,31-01-2026 08:49,0,Delivered
ORD10514,C4550,P1057,23-02-2026 12:36,0.05,Delivered
ORD10515,C3916,P1057,30-03-2026 19:06,0,Delivered
ORD10516,C8070,P1044,17-03-2026 11:41,0,Delivered
ORD10517,C9882,P1076,20-02-2026 04:20,0.1,Returned
ORD10518,C1412,P1043,07-01-2026 02:24,0,Delivered
ORD10519,C2267,P1007,04-01-2026 00:30,0.1,Delivered
ORD10520,C5106,P1067,21-03-2026 13:35,0.2,Cancelled
ORD10521,C7091,P1028,28-03-2026 03:05,0,Delivered
ORD10522,C4899,P1078,26-03-2026 16:04,0.1,Delivered
ORD10523,C2418,P1059,24-03-2026 10:06,0.05,Delivered
ORD10524,C1605,P1010,04-03-2026 23:06,0.2,Cancelled
ORD10525,C9284,P1039,12-03-2026 10:55,0.05,Delivered
ORD10526,C1302,P1045,03-01-2026 19:27,0.1,Delivered
ORD10527,C7253,P1008,17-01-2026 19:24,0.2,Delivered
ORD10528,C3642,P1043,03-02-2026 14:24,0.05,Delivered
ORD10529,C4629,P1043,18-01-2026 12:36,0.1,Delivered
ORD10530,C2139,P1068,23-03-2026 12:30,0.2,Delivered
ORD10531,C6220,P1020,01-03-2026 01:27,0.1,Delivered
ORD10532,C7563,P1006,22-03-2026 06:16,0.05,Delivered
ORD10533,C6066,P1043,08-01-2026 06:54,0.1,Delivered
ORD10534,C5123,P1033,15-03-2026 12:26,0.1,Cancelled
ORD10535,C4202,P1072,11-02-2026 06:52,0.1,Delivered
ORD10536,C9423,P1089,30-01-2026 15:45,0.05,Delivered
ORD10537,C2267,P1010,15-03-2026 09:48,0.1,Cancelled
ORD10538,C8803,P1005,01-02-2026 22:20,0.2,Delivered
ORD10539,C1273,P1076,02-03-2026 03:22,0.1,Delivered
ORD10540,C7161,P1083,13-03-2026 22:06,0.05,Delivered
ORD10541,C2166,P1086,03-03-2026 04:38,0,Delivered
ORD10542,C4184,P1022,22-03-2026 18:30,0.05,Delivered
ORD10543,C7043,P1014,05-02-2026 21:06,0,Returned
ORD10544,C6420,P1030,17-03-2026 06:14,0.15,Delivered
ORD10545,C8732,P1056,10-03-2026 12:41,0.1,Delivered
ORD10546,C8097,P1002,27-03-2026 18:28,0.15,Delivered
ORD10547,C5672,P1074,24-03-2026 05:19,0.1,Delivered
ORD10548,C1836,P1048,24-03-2026 22:15,0.05,Delivered
ORD10549,C6488,P1049,09-01-2026 20:04,0.15,Delivered
ORD10550,C2167,P1024,23-03-2026 01:03,0.1,Delivered
ORD10551,C2225,P1055,09-01-2026 06:53,0,Delivered
ORD10552,C2313,P1019,11-03-2026 05:57,0,Delivered
ORD10553,C6196,P1089,13-01-2026 21:53,0.05,Delivered
ORD10554,C4445,P1047,05-01-2026 14:15,0.2,Delivered
ORD10555,C7088,P1066,01-01-2026 05:24,0.05,Delivered
ORD10556,C5480,P1035,18-01-2026 03:48,0,Returned
ORD10557,C1162,P1024,12-03-2026 22:06,0.05,Delivered
ORD10558,C6153,P1060,21-03-2026 01:12,0,Cancelled
ORD10559,C7630,P1089,16-01-2026 07:53,0.05,Delivered
ORD10560,C1730,P1004,20-03-2026 03:35,0.05,Delivered
ORD10561,C8231,P1007,01-01-2026 02:51,0.1,Delivered
ORD10562,C2762,P1021,05-01-2026 03:40,0.1,Delivered
ORD10563,C8245,P1016,07-03-2026 23:49,0,Returned
ORD10564,C9177,P1091,01-03-2026 05:36,0.05,Delivered
ORD10565,C2990,P1086,12-01-2026 08:59,0.15,Delivered
ORD10566,C1654,P1048,28-02-2026 16:19,0,Cancelled
ORD10567,C2629,P1068,12-01-2026 22:06,0,Cancelled
ORD10568,C9143,P1008,04-01-2026 23:30,0.1,Delivered
ORD10569,C1814,P1035,24-02-2026 12:27,0,Cancelled
ORD10570,C8528,P1058,12-02-2026 08:02,0.15,Delivered
ORD10571,C1874,P1023,21-01-2026 10:03,0.1,Delivered
ORD10572,C4150,P1005,19-02-2026 05:58,0,Delivered
ORD10573,C1910,P1016,09-03-2026 06:15,0,Returned
ORD10574,C6659,P1094,03-01-2026 21:55,0.1,Delivered
ORD10575,C2712,P1067,11-03-2026 01:13,0,Delivered
ORD10576,C7754,P1016,09-01-2026 18:09,0,Delivered
ORD10577,C7364,P1039,19-02-2026 23:28,0.05,Delivered
ORD10578,C3343,P1028,12-02-2026 04:16,0.05,Delivered
ORD10579,C2505,P1047,29-03-2026 06:48,0.05,Delivered
ORD10580,C4150,P1046,24-02-2026 12:04,0,Delivered
ORD10581,C9412,P1051,01-01-2026 10:49,0,Delivered
ORD10582,C2911,P1047,25-03-2026 22:23,0,Cancelled
ORD10583,C1576,P1055,28-02-2026 09:21,0,Delivered
ORD10584,C9051,P1068,06-02-2026 23:30,0.1,Delivered
ORD10585,C3530,P1068,13-03-2026 13:22,0.05,Delivered
ORD10586,C2314,P1041,06-03-2026 09:44,0.05,Delivered
ORD10587,C3565,P1034,24-01-2026 01:02,0,Delivered
ORD10588,C8119,P1004,25-02-2026 10:24,0,Delivered
ORD10589,C5925,P1075,18-03-2026 13:50,0.05,Delivered
ORD10590,C3595,P1064,09-03-2026 12:25,0.15,Delivered
ORD10591,C6736,P1064,31-03-2026 02:21,0,Cancelled
ORD10592,C9069,P1021,21-01-2026 23:07,0.1,Delivered
ORD10593,C4058,P1001,12-01-2026 16:30,0.1,Delivered
ORD10594,C5254,P1058,26-01-2026 18:01,0.15,Cancelled
ORD10595,C5358,P1007,08-03-2026 03:25,0,Delivered
ORD10596,C8281,P1061,05-01-2026 18:33,0,Delivered
ORD10597,C6806,P1046,11-01-2026 04:42,0,Delivered
ORD10598,C8671,P1002,21-03-2026 06:12,0.1,Delivered
ORD10599,C5986,P1069,13-01-2026 07:42,0,Delivered
ORD10600,C9071,P1040,21-01-2026 23:46,0.15,Delivered
ORD10601,C9792,P1017,14-03-2026 20:40,0,Delivered
ORD10602,C5136,P1037,11-03-2026 21:18,0.05,Delivered
ORD10603,C7996,P1063,01-03-2026 19:14,0,Delivered
ORD10604,C8886,P1070,18-02-2026 01:21,0,Delivered
ORD10605,C7188,P1083,19-03-2026 08:28,0,Delivered
ORD10606,C7824,P1099,28-02-2026 04:02,0.1,Delivered
ORD10607,C3523,P1039,20-03-2026 09:45,0.1,Cancelled
ORD10608,C5705,P1061,02-01-2026 20:41,0.1,Delivered
ORD10609,C2042,P1065,11-01-2026 13:58,0.15,Delivered
ORD10610,C3952,P1005,08-03-2026 03:57,0,Delivered
ORD10611,C4620,P1042,08-01-2026 09:00,0.05,Delivered
ORD10612,C9003,P1052,12-03-2026 05:07,0.15,Returned
ORD10613,C8611,P1030,21-01-2026 00:00,0,Delivered
ORD10614,C2106,P1097,25-03-2026 11:55,0.15,Delivered
ORD10615,C7200,P1004,24-01-2026 00:20,0.05,Delivered
ORD10616,C7563,P1013,19-01-2026 04:37,0.15,Delivered
ORD10617,C5364,P1036,18-01-2026 22:53,0.15,Cancelled
ORD10618,C3918,P1045,05-03-2026 04:58,0.05,Delivered
ORD10619,C4888,P1063,07-01-2026 20:29,0,Delivered
ORD10620,C4108,P1094,21-03-2026 00:18,0.05,Delivered
ORD10621,C1790,P1088,22-01-2026 22:57,0.05,Delivered
ORD10622,C9968,P1001,24-02-2026 13:15,0.15,Delivered
ORD10623,C4189,P1058,12-02-2026 15:03,0,Delivered
ORD10624,C3066,P1058,26-02-2026 20:15,0.05,Delivered
ORD10625,C7669,P1086,12-02-2026 21:36,0.1,Delivered
ORD10626,C2122,P1058,06-02-2026 05:27,0,Delivered
ORD10627,C2887,P1054,26-01-2026 13:31,0.2,Delivered
ORD10628,C5927,P1096,28-01-2026 02:18,0.05,Delivered
ORD10629,C1978,P1046,21-01-2026 21:38,0.15,Delivered
ORD10630,C8602,P1063,31-01-2026 10:13,0.1,Delivered
ORD10631,C9465,P1066,11-01-2026 05:08,0.1,Cancelled
ORD10632,C3438,P1076,07-03-2026 23:21,0.2,Delivered
ORD10633,C2910,P1098,21-03-2026 05:08,0.2,Delivered
ORD10634,C4506,P1077,21-01-2026 22:36,0,Delivered
ORD10635,C7302,P1071,19-01-2026 19:32,0,Delivered
ORD10636,C6748,P1062,12-02-2026 01:54,0.15,Delivered
ORD10637,C1894,P1053,18-03-2026 02:15,0.2,Delivered
ORD10638,C4888,P1083,05-02-2026 18:46,0.15,Delivered
ORD10639,C7199,P1028,29-01-2026 02:09,0,Delivered
ORD10640,C6006,P1049,20-02-2026 19:55,0.05,Delivered
ORD10641,C6662,P1067,08-02-2026 05:34,0.05,Delivered
ORD10642,C8117,P1055,10-01-2026 04:47,0.1,Delivered
ORD10643,C8858,P1061,03-03-2026 07:58,0,Delivered
ORD10644,C8533,P1006,20-02-2026 19:40,0.1,Delivered
ORD10645,C9609,P1099,02-02-2026 05:20,0.05,Delivered
ORD10646,C1586,P1088,19-02-2026 01:11,0.15,Cancelled
ORD10647,C2831,P1021,25-01-2026 02:09,0,Cancelled
ORD10648,C8618,P1053,13-03-2026 17:40,0,Cancelled
ORD10649,C1430,P1058,30-03-2026 14:49,0.1,Delivered
ORD10650,C2527,P1054,04-01-2026 13:15,0.15,Delivered
ORD10651,C1612,P1093,10-02-2026 14:37,0,Delivered
ORD10652,C4009,P1057,31-03-2026 00:55,0.05,Delivered
ORD10653,C6790,P1001,31-03-2026 23:26,0.1,Delivered
ORD10654,C4707,P1096,26-03-2026 14:51,0.05,Delivered
ORD10655,C3638,P1005,24-03-2026 02:11,0.05,Delivered
ORD10656,C6297,P1095,10-02-2026 03:20,0.1,Cancelled
ORD10657,C8270,P1045,24-03-2026 04:08,0.15,Delivered
ORD10658,C3563,P1035,02-03-2026 15:30,0.1,Delivered
ORD10659,C7620,P1079,18-01-2026 01:56,0.05,Delivered
ORD10660,C7409,P1014,27-03-2026 13:59,0,Delivered
ORD10661,C6424,P1026,04-03-2026 20:31,0.1,Delivered
ORD10662,C2417,P1071,26-01-2026 04:17,0,Delivered
ORD10663,C5314,P1059,08-01-2026 20:23,0.15,Delivered
ORD10664,C4675,P1031,26-01-2026 10:18,0.15,Delivered
ORD10665,C4640,P1042,01-03-2026 03:54,0.05,Returned
ORD10666,C7143,P1077,20-03-2026 04:37,0.05,Delivered
ORD10667,C1253,P1085,15-02-2026 14:32,0,Returned
ORD10668,C8845,P1007,27-01-2026 07:00,0,Delivered
ORD10669,C1354,P1036,14-03-2026 06:58,0,Delivered
ORD10670,C2903,P1092,14-01-2026 18:23,0,Delivered
ORD10671,C2059,P1077,21-01-2026 21:39,0,Delivered
ORD10672,C4425,P1012,30-01-2026 22:48,0.1,Delivered
ORD10673,C2192,P1063,20-01-2026 23:23,0.1,Delivered
ORD10674,C5399,P1019,08-03-2026 16:52,0,Delivered
ORD10675,C8280,P1049,12-01-2026 05:05,0.05,Delivered
ORD10676,C3455,P1045,01-03-2026 19:31,0,Delivered
ORD10677,C9923,P1007,17-03-2026 18:40,0,Delivered
ORD10678,C9124,P1032,28-03-2026 14:58,0.15,Delivered
ORD10679,C7318,P1008,15-01-2026 14:33,0.15,Delivered
ORD10680,C8620,P1042,20-02-2026 17:04,0,Delivered
ORD10681,C9812,P1070,11-01-2026 08:15,0,Delivered
ORD10682,C4614,P1077,04-03-2026 15:07,0.15,Delivered
ORD10683,C8268,P1017,09-03-2026 14:50,0.05,Delivered
ORD10684,C6326,P1083,09-02-2026 04:39,0.05,Cancelled
ORD10685,C9472,P1099,04-01-2026 15:07,0.2,Delivered
ORD10686,C6976,P1074,25-03-2026 10:07,0,Delivered
ORD10687,C2207,P1001,13-02-2026 06:37,0.05,Delivered
ORD10688,C1572,P1096,28-02-2026 02:18,0,Delivered
ORD10689,C4089,P1032,01-01-2026 13:07,0,Cancelled
ORD10690,C4882,P1045,05-01-2026 04:30,0.2,Delivered
ORD10691,C5966,P1054,10-03-2026 15:49,0.2,Delivered
ORD10692,C6873,P1023,06-01-2026 21:57,0,Delivered
ORD10693,C8638,P1058,02-03-2026 01:07,0,Delivered
ORD10694,C6594,P1071,13-03-2026 01:27,0,Cancelled
ORD10695,C9655,P1066,24-01-2026 08:13,0.2,Delivered
ORD10696,C6116,P1003,29-01-2026 21:32,0,Delivered
ORD10697,C7324,P1055,03-02-2026 03:46,0,Delivered
ORD10698,C6934,P1013,29-01-2026 13:44,0,Delivered
ORD10699,C9162,P1075,19-03-2026 12:36,0,Delivered
ORD10700,C7031,P1068,25-03-2026 11:22,0.05,Delivered
ORD10701,C1174,P1011,08-03-2026 13:37,0.2,Delivered
ORD10702,C7201,P1071,08-03-2026 09:39,0,Delivered
ORD10703,C6413,P1020,07-03-2026 14:42,0,Delivered
ORD10704,C8816,P1023,15-03-2026 08:59,0.15,Delivered
ORD10705,C6952,P1062,08-01-2026 01:38,0,Delivered
ORD10706,C9754,P1100,10-01-2026 23:25,0,Delivered
ORD10707,C7002,P1074,06-03-2026 16:26,0.15,Delivered
ORD10708,C9099,P1002,01-02-2026 17:02,0.05,Delivered
ORD10709,C5246,P1052,12-03-2026 23:29,0.05,Delivered
ORD10710,C6098,P1053,05-03-2026 02:00,0.1,Delivered
ORD10711,C5651,P1037,22-03-2026 08:15,0.1,Cancelled
ORD10712,C4958,P1049,10-03-2026 16:55,0,Delivered
ORD10713,C1025,P1097,09-02-2026 09:34,0.05,Delivered
ORD10714,C3976,P1078,09-02-2026 06:48,0.05,Delivered
ORD10715,C8660,P1036,13-02-2026 19:58,0,Delivered
ORD10716,C4293,P1086,12-01-2026 07:07,0.1,Delivered
ORD10717,C8675,P1001,11-03-2026 04:29,0.05,Delivered
ORD10718,C2931,P1034,11-02-2026 01:25,0.05,Cancelled
ORD10719,C6466,P1070,01-02-2026 15:12,0.15,Delivered
ORD10720,C2862,P1004,19-01-2026 14:42,0.15,Cancelled
ORD10721,C3637,P1089,22-01-2026 00:13,0.15,Cancelled
ORD10722,C4951,P1099,17-03-2026 04:17,0.05,Delivered
ORD10723,C5422,P1015,18-03-2026 14:35,0.05,Delivered
ORD10724,C3085,P1013,18-02-2026 15:18,0,Returned
ORD10725,C5189,P1067,30-03-2026 17:27,0.05,Delivered
ORD10726,C2456,P1046,15-03-2026 05:32,0.1,Delivered
ORD10727,C1674,P1095,27-02-2026 17:00,0.1,Cancelled
ORD10728,C1368,P1090,17-02-2026 06:23,0.05,Delivered
ORD10729,C7819,P1024,10-03-2026 14:36,0,Delivered
ORD10730,C5821,P1050,22-01-2026 09:24,0.2,Delivered
ORD10731,C6464,P1070,02-02-2026 18:40,0.2,Delivered
ORD10732,C4252,P1076,03-03-2026 19:16,0.15,Delivered
ORD10733,C1301,P1023,03-03-2026 17:36,0,Delivered
ORD10734,C2428,P1057,27-03-2026 14:07,0.15,Delivered
ORD10735,C6999,P1089,08-01-2026 16:35,0,Cancelled
ORD10736,C2250,P1065,25-03-2026 12:30,0.15,Delivered
ORD10737,C2753,P1021,24-03-2026 09:58,0.1,Delivered
ORD10738,C3089,P1062,28-02-2026 22:16,0.2,Delivered
ORD10739,C2204,P1035,25-02-2026 06:24,0,Delivered
ORD10740,C8197,P1008,16-02-2026 18:25,0,Delivered
ORD10741,C2007,P1048,24-01-2026 22:27,0,Returned
ORD10742,C3115,P1014,08-01-2026 20:04,0,Delivered
ORD10743,C3394,P1074,24-01-2026 13:35,0.2,Delivered
ORD10744,C1075,P1013,17-02-2026 01:54,0.05,Delivered
ORD10745,C6832,P1010,04-02-2026 10:28,0,Delivered
ORD10746,C9410,P1037,05-02-2026 23:02,0.1,Delivered
ORD10747,C9656,P1016,21-03-2026 23:43,0.1,Delivered
ORD10748,C1714,P1025,28-02-2026 07:31,0,Delivered
ORD10749,C4201,P1037,28-02-2026 18:48,0.1,Returned
ORD10750,C9444,P1027,23-01-2026 08:00,0,Delivered
ORD10751,C6787,P1014,07-01-2026 01:48,0,Delivered
ORD10752,C3344,P1022,25-02-2026 07:37,0.1,Delivered
ORD10753,C9417,P1065,06-03-2026 00:14,0.1,Delivered
ORD10754,C4592,P1043,05-02-2026 20:28,0.2,Delivered
ORD10755,C8659,P1092,15-02-2026 22:15,0.15,Delivered
ORD10756,C8316,P1100,03-02-2026 14:10,0.05,Delivered
ORD10757,C7957,P1089,09-02-2026 02:45,0.05,Delivered
ORD10758,C9025,P1043,19-03-2026 23:11,0,Delivered
ORD10759,C7795,P1019,03-01-2026 08:04,0.1,Delivered
ORD10760,C5780,P1095,20-02-2026 14:22,0.05,Delivered
ORD10761,C9274,P1051,10-02-2026 21:10,0,Delivered
ORD10762,C1058,P1018,06-03-2026 09:42,0,Delivered
ORD10763,C4174,P1099,16-03-2026 22:49,0.05,Cancelled
ORD10764,C5897,P1051,02-02-2026 02:18,0.2,Delivered
ORD10765,C7256,P1003,03-02-2026 22:21,0.1,Delivered
ORD10766,C4669,P1038,18-02-2026 08:34,0.2,Delivered
ORD10767,C3044,P1049,25-03-2026 06:44,0.05,Delivered
ORD10768,C6979,P1079,01-02-2026 04:26,0.15,Delivered
ORD10769,C6286,P1023,14-01-2026 06:48,0,Returned
ORD10770,C5494,P1047,08-01-2026 02:05,0.1,Delivered
ORD10771,C6137,P1029,29-03-2026 22:55,0.05,Delivered
ORD10772,C3399,P1090,21-02-2026 21:21,0.05,Delivered
ORD10773,C5569,P1077,08-02-2026 08:53,0,Delivered
ORD10774,C8126,P1043,21-01-2026 18:14,0.05,Delivered
ORD10775,C7395,P1091,25-01-2026 15:08,0.1,Delivered
ORD10776,C9055,P1032,16-02-2026 09:58,0.05,Delivered
ORD10777,C9080,P1042,24-02-2026 00:26,0.05,Delivered
ORD10778,C2428,P1073,27-03-2026 07:07,0,Delivered
ORD10779,C8948,P1025,03-03-2026 00:37,0,Delivered
ORD10780,C3758,P1005,05-03-2026 20:25,0.1,Delivered
ORD10781,C5554,P1015,02-03-2026 16:16,0,Delivered
ORD10782,C2835,P1071,08-03-2026 08:06,0.1,Delivered
ORD10783,C2866,P1043,31-03-2026 01:37,0.1,Delivered
ORD10784,C8248,P1064,08-02-2026 03:11,0.05,Delivered
ORD10785,C4965,P1090,18-03-2026 03:53,0.1,Delivered
ORD10786,C2981,P1014,08-03-2026 15:42,0,Delivered
ORD10787,C3649,P1029,28-01-2026 14:49,0,Delivered
ORD10788,C6459,P1052,19-02-2026 12:43,0,Delivered
ORD10789,C8191,P1053,27-03-2026 08:09,0.05,Delivered
ORD10790,C7460,P1096,19-02-2026 07:39,0,Delivered
ORD10791,C9896,P1053,29-01-2026 14:43,0,Delivered
ORD10792,C9149,P1036,13-02-2026 19:36,0.2,Cancelled
ORD10793,C1227,P1074,04-01-2026 19:03,0,Delivered
ORD10794,C5131,P1011,13-01-2026 16:55,0.1,Delivered
ORD10795,C1224,P1012,18-02-2026 23:15,0,Delivered
ORD10796,C8143,P1071,19-01-2026 11:52,0.1,Delivered
ORD10797,C1074,P1063,04-03-2026 20:49,0.1,Delivered
ORD10798,C4958,P1001,08-01-2026 18:16,0,Delivered
ORD10799,C8900,P1021,22-03-2026 08:04,0.05,Delivered
ORD10800,C7277,P1069,05-01-2026 20:18,0.05,Returned
ORD10801,C7539,P1063,18-01-2026 10:35,0,Delivered
ORD10802,C4820,P1019,23-02-2026 11:07,0,Delivered
ORD10803,C6905,P1019,10-03-2026 19:14,0.05,Delivered
ORD10804,C3432,P1043,14-02-2026 15:35,0,Delivered
ORD10805,C5661,P1095,13-02-2026 00:53,0,Delivered
ORD10806,C7215,P1010,25-03-2026 23:37,0,Delivered
ORD10807,C9755,P1065,10-01-2026 00:20,0.05,Returned
ORD10808,C4047,P1050,31-03-2026 12:33,0.1,Delivered
ORD10809,C5784,P1040,22-02-2026 06:36,0.05,Returned
ORD10810,C7658,P1068,13-02-2026 13:20,0,Delivered
ORD10811,C3062,P1021,22-02-2026 16:36,0.1,Returned
ORD10812,C5000,P1064,06-02-2026 09:44,0,Delivered
ORD10813,C6882,P1051,15-01-2026 08:14,0.2,Delivered
ORD10814,C3516,P1013,10-01-2026 12:28,0,Delivered
ORD10815,C8123,P1011,24-03-2026 20:01,0,Delivered
ORD10816,C7901,P1061,16-03-2026 18:31,0,Delivered
ORD10817,C7066,P1034,05-01-2026 19:56,0,Delivered
ORD10818,C7161,P1030,19-02-2026 15:59,0,Delivered
ORD10819,C9432,P1003,16-03-2026 23:04,0,Delivered
ORD10820,C9352,P1072,09-01-2026 13:09,0.15,Delivered
ORD10821,C8049,P1093,26-03-2026 19:29,0.1,Cancelled
ORD10822,C9048,P1068,16-03-2026 11:33,0.1,Delivered
ORD10823,C8990,P1059,19-03-2026 07:23,0.2,Delivered
ORD10824,C3134,P1035,07-01-2026 06:26,0.2,Delivered
ORD10825,C8923,P1092,14-01-2026 10:58,0.1,Delivered
ORD10826,C2573,P1059,17-02-2026 20:24,0,Delivered
ORD10827,C6643,P1060,21-03-2026 04:40,0.1,Delivered
ORD10828,C6724,P1021,07-01-2026 21:22,0,Delivered
ORD10829,C2236,P1046,03-01-2026 21:49,0.05,Delivered
ORD10830,C1049,P1062,08-03-2026 11:55,0.05,Cancelled
ORD10831,C7966,P1089,13-01-2026 19:28,0,Returned
ORD10832,C6969,P1045,12-01-2026 08:25,0.2,Delivered
ORD10833,C3940,P1084,15-03-2026 23:21,0.1,Delivered
ORD10834,C1124,P1075,31-03-2026 16:42,0.15,Delivered
ORD10835,C3791,P1050,28-03-2026 16:45,0,Delivered
ORD10836,C4653,P1066,16-01-2026 15:49,0.05,Returned
ORD10837,C1594,P1055,22-02-2026 06:08,0.15,Delivered
ORD10838,C2992,P1034,16-02-2026 03:35,0,Delivered
